student;source;target
-6531824385696264114;27 bmgc_lecture_9_none_(1);28 bmgc_seminar_9_absent_(1)
-6531824385696264114;28 bmgc_seminar_9_absent_(1);29 calc_class_11_absent_(1)
-6531824385696264114;29 calc_class_11_absent_(1);30 bmgc_lecture_10_none_(1)
-6531824385696264114;30 bmgc_lecture_10_none_(1);31 bmgc_seminar_10_absent_(1)
-6531824385696264114;31 bmgc_seminar_10_absent_(1);32 calc_class_12_absent_(1)
-6531824385696264114;32 calc_class_12_absent_(1);33 bmgc_lecture_11_none_(1)
-6531824385696264114;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_absent_(1)
-6531824385696264114;34 bmgc_seminar_11_absent_(1);35 calc_class_13_absent_(1)
-6531824385696264114;35 calc_class_13_absent_(1);36 bmgc_lecture_12_none_(1)
-6531824385696264114;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_absent_(1)
-6531824385696264114;37 bmgc_seminar_12_absent_(1);38 calc_class_14_absent_(1)
-6531824385696264114;38 calc_class_14_absent_(1);39 bmgc_lecture_13_none_(1)
-6531824385696264114;39 bmgc_lecture_13_none_(1);40 bmgc_seminar_13_absent_(1)
-6531824385696264114;40 bmgc_seminar_13_absent_(1);41 bmgc_lecture_14_pass_(1)
-6531824385696264114;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
-6531824385696264114;42 bmgc_seminar_14_pass_(1);43 bmgc_seminar_15_pass_(1)
-6531824385696264114;43 bmgc_seminar_15_pass_(1);44 calc_homework_low_(1)
-6531824385696264114;44 calc_homework_low_(1);45 bmgc_midterm_test_none_(1)
-6531824385696264114;45 bmgc_midterm_test_none_(1);46 calc_quiz_none_(1)
-6531824385696264114;46 calc_quiz_none_(1);47 calc_midterm_test_none_(1)
-6531824385696264114;47 calc_midterm_test_none_(1);48 calc_oral_test_none_(1)
-6531824385696264114;48 calc_oral_test_none_(1);49 calc_exam_none_(1)
-6531824385696264114;49 calc_exam_none_(1);50 calc_final_grade_none_(1)
-7029005579737274902;1 calc_class_1_present_(1);2 bmgc_lecture_1_none_(1)
-7029005579737274902;2 bmgc_lecture_1_none_(1);3 bmgc_seminar_1_active_(1)
-7029005579737274902;3 bmgc_seminar_1_active_(1);4 calc_class_2_present_(1)
-7029005579737274902;4 calc_class_2_present_(1);5 bmgc_lecture_2_active_(1)
-7029005579737274902;5 bmgc_lecture_2_active_(1);6 bmgc_seminar_2_active_(1)
-7029005579737274902;6 bmgc_seminar_2_active_(1);7 calc_class_3_present_(1)
-7029005579737274902;7 calc_class_3_present_(1);8 bmgc_lecture_3_none_(1)
-7029005579737274902;8 bmgc_lecture_3_none_(1);9 calc_class_4_present_(1)
-7029005579737274902;9 calc_class_4_present_(1);10 bmgc_lecture_4_active_(1)
-7029005579737274902;10 bmgc_lecture_4_active_(1);11 bmgc_seminar_3_active_(1)
-7029005579737274902;11 bmgc_seminar_3_active_(1);12 calc_class_5_present_(1)
-7029005579737274902;12 calc_class_5_present_(1);13 bmgc_lecture_5_active_(1)
-7029005579737274902;13 bmgc_lecture_5_active_(1);14 bmgc_seminar_4_active_(1)
-7029005579737274902;14 bmgc_seminar_4_active_(1);15 calc_class_6_present_(1)
-7029005579737274902;15 calc_class_6_present_(1);16 bmgc_seminar_5_active_(1)
-7029005579737274902;16 bmgc_seminar_5_active_(1);17 calc_class_7_present_(1)
-7029005579737274902;17 calc_class_7_present_(1);18 bmgc_lecture_6_none_(1)
-7029005579737274902;18 bmgc_lecture_6_none_(1);19 bmgc_seminar_6_active_(1)
-7029005579737274902;19 bmgc_seminar_6_active_(1);20 calc_class_8_present_(1)
-7029005579737274902;20 calc_class_8_present_(1);21 bmgc_lecture_7_active_(1)
-7029005579737274902;21 bmgc_lecture_7_active_(1);22 bmgc_seminar_7_active_(1)
-7029005579737274902;22 bmgc_seminar_7_active_(1);23 calc_class_9_absent_(1)
-7029005579737274902;23 calc_class_9_absent_(1);24 bmgc_lecture_8_active_(1)
-7029005579737274902;24 bmgc_lecture_8_active_(1);25 bmgc_seminar_8_active_(1)
-7029005579737274902;25 bmgc_seminar_8_active_(1);26 calc_class_10_present_(1)
-7029005579737274902;26 calc_class_10_present_(1);27 bmgc_lecture_9_none_(1)
-7029005579737274902;27 bmgc_lecture_9_none_(1);28 bmgc_seminar_9_active_(1)
-7029005579737274902;28 bmgc_seminar_9_active_(1);29 calc_class_11_present_(1)
-7029005579737274902;29 calc_class_11_present_(1);30 bmgc_lecture_10_none_(1)
-7029005579737274902;30 bmgc_lecture_10_none_(1);31 bmgc_seminar_10_present_(1)
-7029005579737274902;31 bmgc_seminar_10_present_(1);32 calc_class_12_present_(1)
-7029005579737274902;32 calc_class_12_present_(1);33 bmgc_lecture_11_none_(1)
-7029005579737274902;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_absent_(1)
-7029005579737274902;34 bmgc_seminar_11_absent_(1);35 calc_class_13_present_(1)
-7029005579737274902;35 calc_class_13_present_(1);36 bmgc_lecture_12_none_(1)
-7029005579737274902;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_present_(1)
-7029005579737274902;37 bmgc_seminar_12_present_(1);38 calc_class_14_present_(1)
-7029005579737274902;38 calc_class_14_present_(1);39 bmgc_lecture_13_active_(1)
-7029005579737274902;39 bmgc_lecture_13_active_(1);40 bmgc_seminar_13_present_(1)
-7029005579737274902;40 bmgc_seminar_13_present_(1);41 bmgc_lecture_14_pass_(1)
-7029005579737274902;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
-7029005579737274902;42 bmgc_seminar_14_pass_(1);43 bmgc_seminar_15_pass_(1)
-7029005579737274902;43 bmgc_seminar_15_pass_(1);44 calc_homework_med_(1)
-7029005579737274902;44 calc_homework_med_(1);45 bmgc_midterm_test_med_(1)
-7029005579737274902;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-7029005579737274902;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
-7029005579737274902;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
-7029005579737274902;48 calc_oral_test_med_(1);49 calc_exam_low_(1)
-7029005579737274902;49 calc_exam_low_(1);50 calc_final_grade_med_(1)
-7051401031184037091;1 calc_class_1_absent_(1);2 bmgc_lecture_1_active_(1)
-7051401031184037091;2 bmgc_lecture_1_active_(1);3 bmgc_seminar_1_absent_(1)
-7051401031184037091;3 bmgc_seminar_1_absent_(1);4 calc_class_2_absent_(1)
-7051401031184037091;4 calc_class_2_absent_(1);5 bmgc_lecture_2_active_(1)
-7051401031184037091;5 bmgc_lecture_2_active_(1);6 bmgc_seminar_2_active_(1)
-7051401031184037091;6 bmgc_seminar_2_active_(1);7 calc_class_3_absent_(1)
-7051401031184037091;7 calc_class_3_absent_(1);8 bmgc_lecture_3_active_(1)
-7051401031184037091;8 bmgc_lecture_3_active_(1);9 calc_class_4_present_(1)
-7051401031184037091;9 calc_class_4_present_(1);10 bmgc_lecture_4_active_(1)
-7051401031184037091;10 bmgc_lecture_4_active_(1);11 bmgc_seminar_3_active_(1)
-7051401031184037091;11 bmgc_seminar_3_active_(1);12 calc_class_5_present_(1)
-7051401031184037091;12 calc_class_5_present_(1);13 bmgc_lecture_5_active_(1)
-7051401031184037091;13 bmgc_lecture_5_active_(1);14 bmgc_seminar_4_active_(1)
-7051401031184037091;14 bmgc_seminar_4_active_(1);15 calc_class_6_present_(1)
-7051401031184037091;15 calc_class_6_present_(1);16 bmgc_seminar_5_present_(1)
-7051401031184037091;16 bmgc_seminar_5_present_(1);17 calc_class_7_present_(1)
-7051401031184037091;17 calc_class_7_present_(1);18 bmgc_lecture_6_active_(1)
-7051401031184037091;18 bmgc_lecture_6_active_(1);19 bmgc_seminar_6_active_(1)
-7051401031184037091;19 bmgc_seminar_6_active_(1);20 calc_class_8_present_(1)
-7051401031184037091;20 calc_class_8_present_(1);21 bmgc_lecture_7_active_(1)
-7051401031184037091;21 bmgc_lecture_7_active_(1);22 bmgc_seminar_7_active_(1)
-7051401031184037091;22 bmgc_seminar_7_active_(1);23 calc_class_9_present_(1)
-7051401031184037091;23 calc_class_9_present_(1);24 bmgc_lecture_8_active_(1)
-7051401031184037091;24 bmgc_lecture_8_active_(1);25 bmgc_seminar_8_active_(1)
-7051401031184037091;25 bmgc_seminar_8_active_(1);26 calc_class_10_present_(1)
-7051401031184037091;26 calc_class_10_present_(1);27 bmgc_lecture_9_active_(1)
-7051401031184037091;27 bmgc_lecture_9_active_(1);28 bmgc_seminar_9_active_(1)
-7051401031184037091;28 bmgc_seminar_9_active_(1);29 calc_class_11_present_(1)
-7051401031184037091;29 calc_class_11_present_(1);30 bmgc_lecture_10_active_(1)
-7051401031184037091;30 bmgc_lecture_10_active_(1);31 bmgc_seminar_10_active_(1)
-7051401031184037091;31 bmgc_seminar_10_active_(1);32 calc_class_12_present_(1)
-7051401031184037091;32 calc_class_12_present_(1);33 bmgc_lecture_11_none_(1)
-7051401031184037091;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_active_(1)
-7051401031184037091;34 bmgc_seminar_11_active_(1);35 calc_class_13_present_(1)
-7051401031184037091;35 calc_class_13_present_(1);36 bmgc_lecture_12_none_(1)
-7051401031184037091;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_present_(1)
-7051401031184037091;37 bmgc_seminar_12_present_(1);38 calc_class_14_present_(1)
-7051401031184037091;38 calc_class_14_present_(1);39 bmgc_lecture_13_none_(1)
-7051401031184037091;39 bmgc_lecture_13_none_(1);40 bmgc_seminar_13_present_(1)
-7051401031184037091;40 bmgc_seminar_13_present_(1);41 bmgc_lecture_14_pass_(1)
-7051401031184037091;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
-7051401031184037091;42 bmgc_seminar_14_pass_(1);43 bmgc_seminar_15_pass_(1)
-7051401031184037091;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
-7051401031184037091;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-7051401031184037091;45 bmgc_midterm_test_med_(1);46 calc_quiz_high_(1)
-7051401031184037091;46 calc_quiz_high_(1);47 calc_midterm_test_high_(1)
-7051401031184037091;47 calc_midterm_test_high_(1);48 calc_oral_test_high_(1)
-7051401031184037091;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
-7051401031184037091;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
-8491805550717584432;1 calc_class_1_present_(1);2 bmgc_lecture_1_none_(1)
-8491805550717584432;2 bmgc_lecture_1_none_(1);3 bmgc_seminar_1_active_(1)
-8491805550717584432;3 bmgc_seminar_1_active_(1);4 calc_class_2_present_(1)
-8491805550717584432;4 calc_class_2_present_(1);5 bmgc_lecture_2_active_(1)
-8491805550717584432;5 bmgc_lecture_2_active_(1);6 bmgc_seminar_2_active_(1)
-8491805550717584432;6 bmgc_seminar_2_active_(1);7 calc_class_3_absent_(1)
-8491805550717584432;7 calc_class_3_absent_(1);8 bmgc_lecture_3_none_(1)
-8491805550717584432;8 bmgc_lecture_3_none_(1);9 calc_class_4_present_(1)
-8491805550717584432;9 calc_class_4_present_(1);10 bmgc_lecture_4_none_(1)
-8491805550717584432;10 bmgc_lecture_4_none_(1);11 bmgc_seminar_3_absent_(1)
-8491805550717584432;11 bmgc_seminar_3_absent_(1);12 calc_class_5_absent_(1)
-8491805550717584432;12 calc_class_5_absent_(1);13 bmgc_lecture_5_none_(1)
-8491805550717584432;13 bmgc_lecture_5_none_(1);14 bmgc_seminar_4_present_(1)
-8491805550717584432;14 bmgc_seminar_4_present_(1);15 calc_class_6_present_(1)
-8491805550717584432;15 calc_class_6_present_(1);16 bmgc_seminar_5_present_(1)
-8491805550717584432;16 bmgc_seminar_5_present_(1);17 calc_class_7_present_(1)
-8491805550717584432;17 calc_class_7_present_(1);18 bmgc_lecture_6_none_(1)
-8491805550717584432;18 bmgc_lecture_6_none_(1);19 bmgc_seminar_6_active_(1)
-8491805550717584432;19 bmgc_seminar_6_active_(1);20 calc_class_8_present_(1)
-8491805550717584432;20 calc_class_8_present_(1);21 bmgc_lecture_7_none_(1)
-8491805550717584432;21 bmgc_lecture_7_none_(1);22 bmgc_seminar_7_present_(1)
-8491805550717584432;22 bmgc_seminar_7_present_(1);23 calc_class_9_absent_(1)
-8491805550717584432;23 calc_class_9_absent_(1);24 bmgc_lecture_8_none_(1)
-8491805550717584432;24 bmgc_lecture_8_none_(1);25 bmgc_seminar_8_absent_(1)
-8491805550717584432;25 bmgc_seminar_8_absent_(1);26 calc_class_10_present_(1)
-8491805550717584432;26 calc_class_10_present_(1);27 bmgc_lecture_9_none_(1)
-8491805550717584432;27 bmgc_lecture_9_none_(1);28 bmgc_seminar_9_present_(1)
-8491805550717584432;28 bmgc_seminar_9_present_(1);29 calc_class_11_present_(1)
-8491805550717584432;29 calc_class_11_present_(1);30 bmgc_lecture_10_none_(1)
-8491805550717584432;30 bmgc_lecture_10_none_(1);31 bmgc_seminar_10_active_(1)
-8491805550717584432;31 bmgc_seminar_10_active_(1);32 calc_class_12_present_(1)
-8491805550717584432;32 calc_class_12_present_(1);33 bmgc_lecture_11_none_(1)
-8491805550717584432;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_active_(1)
-8491805550717584432;34 bmgc_seminar_11_active_(1);35 calc_class_13_present_(1)
-8491805550717584432;35 calc_class_13_present_(1);36 bmgc_lecture_12_none_(1)
-8491805550717584432;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_absent_(1)
-8491805550717584432;37 bmgc_seminar_12_absent_(1);38 calc_class_14_present_(1)
-8491805550717584432;38 calc_class_14_present_(1);39 bmgc_lecture_13_none_(1)
-8491805550717584432;39 bmgc_lecture_13_none_(1);40 bmgc_seminar_13_absent_(1)
-8491805550717584432;40 bmgc_seminar_13_absent_(1);41 bmgc_lecture_14_pass_(1)
-8491805550717584432;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
-8491805550717584432;42 bmgc_seminar_14_pass_(1);43 bmgc_seminar_15_pass_(1)
-8491805550717584432;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
-8491805550717584432;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
-8491805550717584432;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-8491805550717584432;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
-8491805550717584432;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
-8491805550717584432;48 calc_oral_test_high_(1);49 calc_exam_none_(1)
-8491805550717584432;49 calc_exam_none_(1);50 calc_final_grade_med_(1)
-976792451719135479;1 calc_class_1_present_(1);2 bmgc_lecture_1_none_(1)
-976792451719135479;2 bmgc_lecture_1_none_(1);3 bmgc_seminar_1_active_(1)
-976792451719135479;3 bmgc_seminar_1_active_(1);4 calc_class_2_present_(1)
-976792451719135479;4 calc_class_2_present_(1);5 bmgc_lecture_2_active_(1)
-976792451719135479;5 bmgc_lecture_2_active_(1);6 bmgc_seminar_2_active_(1)
-976792451719135479;6 bmgc_seminar_2_active_(1);7 calc_class_3_present_(1)
-976792451719135479;7 calc_class_3_present_(1);8 bmgc_lecture_3_none_(1)
-976792451719135479;8 bmgc_lecture_3_none_(1);9 calc_class_4_present_(1)
-976792451719135479;9 calc_class_4_present_(1);10 bmgc_lecture_4_none_(1)
-976792451719135479;10 bmgc_lecture_4_none_(1);11 bmgc_seminar_3_present_(1)
-976792451719135479;11 bmgc_seminar_3_present_(1);12 calc_class_5_present_(1)
-976792451719135479;12 calc_class_5_present_(1);13 bmgc_lecture_5_none_(1)
-976792451719135479;13 bmgc_lecture_5_none_(1);14 bmgc_seminar_4_active_(1)
-976792451719135479;14 bmgc_seminar_4_active_(1);15 calc_class_6_present_(1)
-976792451719135479;15 calc_class_6_present_(1);16 bmgc_seminar_5_absent_(1)
-976792451719135479;16 bmgc_seminar_5_absent_(1);17 calc_class_7_absent_(1)
-976792451719135479;17 calc_class_7_absent_(1);18 bmgc_lecture_6_none_(1)
-976792451719135479;18 bmgc_lecture_6_none_(1);19 bmgc_seminar_6_active_(1)
-976792451719135479;19 bmgc_seminar_6_active_(1);20 calc_class_8_absent_(1)
-976792451719135479;20 calc_class_8_absent_(1);21 bmgc_lecture_7_none_(1)
-976792451719135479;21 bmgc_lecture_7_none_(1);22 bmgc_seminar_7_active_(1)
-976792451719135479;22 bmgc_seminar_7_active_(1);23 calc_class_9_present_(1)
-976792451719135479;23 calc_class_9_present_(1);24 bmgc_lecture_8_none_(1)
-976792451719135479;24 bmgc_lecture_8_none_(1);25 bmgc_seminar_8_active_(1)
-976792451719135479;25 bmgc_seminar_8_active_(1);26 calc_class_10_absent_(1)
-976792451719135479;26 calc_class_10_absent_(1);27 bmgc_lecture_9_none_(1)
-976792451719135479;27 bmgc_lecture_9_none_(1);28 bmgc_seminar_9_active_(1)
-976792451719135479;28 bmgc_seminar_9_active_(1);29 calc_class_11_present_(1)
-976792451719135479;29 calc_class_11_present_(1);30 bmgc_lecture_10_none_(1)
-976792451719135479;30 bmgc_lecture_10_none_(1);31 bmgc_seminar_10_active_(1)
-976792451719135479;31 bmgc_seminar_10_active_(1);32 calc_class_12_present_(1)
-976792451719135479;32 calc_class_12_present_(1);33 bmgc_lecture_11_none_(1)
-976792451719135479;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_active_(1)
-976792451719135479;34 bmgc_seminar_11_active_(1);35 calc_class_13_present_(1)
-976792451719135479;35 calc_class_13_present_(1);36 bmgc_lecture_12_none_(1)
-976792451719135479;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_absent_(1)
-976792451719135479;37 bmgc_seminar_12_absent_(1);38 calc_class_14_present_(1)
-976792451719135479;38 calc_class_14_present_(1);39 bmgc_lecture_13_none_(1)
-976792451719135479;39 bmgc_lecture_13_none_(1);40 bmgc_seminar_13_absent_(1)
-976792451719135479;40 bmgc_seminar_13_absent_(1);41 bmgc_lecture_14_pass_(1)
-976792451719135479;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
-976792451719135479;42 bmgc_seminar_14_pass_(1);43 bmgc_seminar_15_pass_(1)
-976792451719135479;43 bmgc_seminar_15_pass_(1);44 calc_homework_med_(1)
-976792451719135479;44 calc_homework_med_(1);45 bmgc_midterm_test_med_(1)
-976792451719135479;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
-976792451719135479;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
-976792451719135479;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
-976792451719135479;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-976792451719135479;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
1076880872660185869;1 calc_class_1_present_(1);2 bmgc_lecture_1_none_(1)
1076880872660185869;2 bmgc_lecture_1_none_(1);3 bmgc_seminar_1_absent_(1)
1076880872660185869;3 bmgc_seminar_1_absent_(1);4 calc_class_2_absent_(1)
1076880872660185869;4 calc_class_2_absent_(1);5 bmgc_lecture_2_present_(1)
1076880872660185869;5 bmgc_lecture_2_present_(1);6 bmgc_seminar_2_active_(1)
1076880872660185869;6 bmgc_seminar_2_active_(1);7 calc_class_3_present_(1)
1076880872660185869;7 calc_class_3_present_(1);8 bmgc_lecture_3_none_(1)
1076880872660185869;8 bmgc_lecture_3_none_(1);9 calc_class_4_absent_(1)
1076880872660185869;9 calc_class_4_absent_(1);10 bmgc_lecture_4_none_(1)
1076880872660185869;10 bmgc_lecture_4_none_(1);11 bmgc_seminar_3_absent_(1)
1076880872660185869;11 bmgc_seminar_3_absent_(1);12 calc_class_5_absent_(1)
1076880872660185869;12 calc_class_5_absent_(1);13 bmgc_lecture_5_none_(1)
1076880872660185869;13 bmgc_lecture_5_none_(1);14 bmgc_seminar_4_absent_(1)
1076880872660185869;14 bmgc_seminar_4_absent_(1);15 calc_class_6_absent_(1)
1076880872660185869;15 calc_class_6_absent_(1);16 bmgc_seminar_5_absent_(1)
1076880872660185869;16 bmgc_seminar_5_absent_(1);17 calc_class_7_absent_(1)
1076880872660185869;17 calc_class_7_absent_(1);18 bmgc_lecture_6_none_(1)
1076880872660185869;18 bmgc_lecture_6_none_(1);19 bmgc_seminar_6_absent_(1)
1076880872660185869;19 bmgc_seminar_6_absent_(1);20 calc_class_8_absent_(1)
1076880872660185869;20 calc_class_8_absent_(1);21 bmgc_lecture_7_none_(1)
1076880872660185869;21 bmgc_lecture_7_none_(1);22 bmgc_seminar_7_absent_(1)
1076880872660185869;22 bmgc_seminar_7_absent_(1);23 calc_class_9_absent_(1)
1076880872660185869;23 calc_class_9_absent_(1);24 bmgc_lecture_8_none_(1)
1076880872660185869;24 bmgc_lecture_8_none_(1);25 bmgc_seminar_8_absent_(1)
1076880872660185869;25 bmgc_seminar_8_absent_(1);26 calc_class_10_absent_(1)
1076880872660185869;26 calc_class_10_absent_(1);27 bmgc_lecture_9_none_(1)
1076880872660185869;27 bmgc_lecture_9_none_(1);28 bmgc_seminar_9_absent_(1)
1076880872660185869;28 bmgc_seminar_9_absent_(1);29 calc_class_11_absent_(1)
1076880872660185869;29 calc_class_11_absent_(1);30 bmgc_lecture_10_none_(1)
1076880872660185869;30 bmgc_lecture_10_none_(1);31 bmgc_seminar_10_absent_(1)
1076880872660185869;31 bmgc_seminar_10_absent_(1);32 calc_class_12_absent_(1)
1076880872660185869;32 calc_class_12_absent_(1);33 bmgc_lecture_11_none_(1)
1076880872660185869;33 bmgc_lecture_11_none_(1);34 bmgc_seminar_11_absent_(1)
1076880872660185869;34 bmgc_seminar_11_absent_(1);35 calc_class_13_absent_(1)
1076880872660185869;35 calc_class_13_absent_(1);36 bmgc_lecture_12_none_(1)
1076880872660185869;36 bmgc_lecture_12_none_(1);37 bmgc_seminar_12_absent_(1)
1076880872660185869;37 bmgc_seminar_12_absent_(1);38 calc_class_14_absent_(1)
1076880872660185869;38 calc_class_14_absent_(1);39 bmgc_lecture_13_none_(1)
1076880872660185869;39 bmgc_lecture_13_none_(1);40 bmgc_seminar_13_absent_(1)
1076880872660185869;40 bmgc_seminar_13_absent_(1);41 bmgc_lecture_14_pass_(1)
1076880872660185869;41 bmgc_lecture_14_pass_(1);42 bmgc_seminar_14_pass_(1)
